ID,Categoría,Subcategoría,Palabras Clave (Para el bot),Respuesta Verificada (Lenguaje sencillo para el chat),Disclaimer Obligatorio (¡Crítico!),Paginas,Documento,Enlace
ANMI-0254,Alimentación (General),Hierro y Zinc,"zinc, hierro, juntos, competencia","""🥗 El *hierro* y el zinc son dos minerales que a veces 'compiten' por absorberse. Si se toma mucho hierro (en suplementos) puede disminuir un poco la absorción de zinc. Por eso, una dieta balanceada es importante.""","""Los micronutrientes en polvo (chispitas) están balanceados y traen ambos, hierro y zinc.""",137,Informe_Del_Seminario_La_Anemia_Infantil_En_El_Peru.pdf,https://drive.google.com/file/d/1GyYqcls4ZVrQlhs0_t7HuxM1MT-2sNwH/view?usp=drive_link
ANMI-0255,Alimentación (Mitos),"""La anemia no es importante""","anemia, normal, nada","""🥗 La *anemia* es un problema muy serio, especialmente en los primeros 3 años de vida. Afecta el desarrollo del cerebro y la inteligencia del niño para siempre. No es algo 'normal' que debamos aceptar.""","""Prevenir la anemia es una de las cosas más importantes que podemos hacer por el futuro de nuestros hijos.""",25,Informe_Del_Seminario_La_Anemia_Infantil_En_El_Peru.pdf,https://drive.google.com/file/d/1GyYqcls4ZVrQlhs0_t7HuxM1MT-2sNwH/view?usp=drive_link
ANMI-0256,Alimentación (Mitos),"""Mi hijo no come vísceras""","odia, forma, coma, higado, sangrecita, hijo","""🥗 Es un reto común. Sigue intentando en pequeñas cantidades. Puedes 'camuflarlo' en preparaciones que le gusten: mezclado con su puré de papa, en una tortilla de huevo, o incluso en un queque o brownie (en el caso de la *sangrecita*).""","""La clave es la paciencia y la creatividad. Busca recetarios del MINSA, tienen muchas ideas.""",5,Recetario_Anemia_pagina_1-20.pdf.pdf,https://drive.google.com/file/d/11OWnLf7qt8FNNHhJaFEe7r--2ecETElO/view?usp=drive_link
ANMI-0257,Alimentación (Bebés),Cuchara de Palo,"cuchara, palo, metal, cocinar","""🥗 No hay evidencia en los documentos que indique que el material de la cuchara (madera o metal) afecte la preparación de los alimentos o suplementos.""","""Lo más importante es que todos los utensilios (cucharas, ollas, platos) estén muy limpios.""",7,Recetario_Anemia_pagina_1-20.pdf.pdf,https://drive.google.com/file/d/11OWnLf7qt8FNNHhJaFEe7r--2ecETElO/view?usp=drive_link
ANMI-0258,Alimentación (General),¿Qué es la Vitamina B6? (Hemoglobina),"b6, vitamina, sirve, anemia, piridoxina","""🥗 La Vitamina B6 es otra vitamina del 'Complejo B' que ayuda al cuerpo. Participa en la formación del 'grupo hem', que es la parte de la *hemoglobina* que contiene el *hierro*.""","""Se encuentra en muchos alimentos, como el hígado, el pollo, el pescado y los plátanos.""",106,Informe_Del_Seminario_La_Anemia_Infantil_En_El_Peru.pdf,https://drive.google.com/file/d/1GyYqcls4ZVrQlhs0_t7HuxM1MT-2sNwH/view?usp=drive_link
ANMI-0259,Alimentación (General),¿Qué es el Cobre?,"cobre, sirve, anemia","""🥗 El cobre es un mineral que, aunque lo necesitamos en poquita cantidad, es esencial. Ayuda al cuerpo a utilizar el *hierro* que ya tiene. Ayuda a que las células tengan acceso al hierro para sus funciones.""","""Se encuentra en las vísceras, menestras, nueces y granos enteros.""",106,Informe_Del_Seminario_La_Anemia_Infantil_En_El_Peru.pdf,https://drive.google.com/file/d/1GyYqcls4ZVrQlhs0_t7HuxM1MT-2sNwH/view?usp=drive_link
ANMI-0260,Alimentación (General),¿Qué son los Fitatos?,"fitatos, fitico, granos, fibra, integrales, acido, anemia","""🥗 Los fitatos son sustancias que se encuentran en la cáscara de los granos integrales, algunas menestras y frutos secos. Actúan como 'inhibidores', es decir, se pegan al *hierro* (vegetal) en el intestino y no dejan que el cuerpo lo absorba.""","""No significa que sean malos, pero es otra razón por la que el hierro vegetal es más difícil de absorber.""",13,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0261,Alimentación (Bebés),¿Por qué comida espesa?,"espesa, aguada, papilla, comida","""🥗 La comida debe ser espesa (que no se caiga de la cuchara) porque así tiene más 'densidad energética'. En cada cucharada le das más nutrientes y energía. Si es aguada o una sopa, el bebé se llena de líquido pero no de alimento.""","""Para que tu bebé crezca, necesita comidas concentradas en nutrientes.""",34,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0262,Alimentación (Gestantes),Anemia y Preeclampsia (Hemoglobina),"anemia, preeclampsia, presion, alta, embarazo","""🥗 Tener *anemia* (especialmente en el primer trimestre) o tener demasiada *hemoglobina* (policitemia) puede aumentar el riesgo de complicaciones como la preeclampsia (presión alta en el embarazo).""","""Por eso los controles prenatales son tan importantes, para mantener la hemoglobina en un rango saludable.""",32,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0263,Alimentación (Bebés),Hierro y Desarrollo Emocional,"comportamiento, emocional, cerebro, desarrollo, anemia, hierro","""🥗 El *hierro* no solo es para la sangre, también es clave para el cerebro. Ayuda a formar neurotransmisores y a desarrollar el sistema límbico. Los estudios muestran que la *anemia* en la infancia puede afectar el desarrollo emocional y social.""","""Prevenir la anemia también ayuda a que tu bebé crezca emocionalmente saludable.""",6,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0264,Alimentación (Bebés),Miel,"miel, bebe, abeja, darle","""🥗 ¡Nunca le des miel de abeja a un bebé menor de 1 año! La miel puede contener esporas de una bacteria (botulismo) que es muy peligrosa para los bebés, aunque sea inofensiva para los adultos.""","""Evita la miel por completo hasta después de su primer cumpleaños.""",No identificado en los PDFs proporcionados,No identificado,
ANMI-0265,Alimentación (Gestantes),Antojos,"antojos, antojo, tierra, embarazo, comer","""🥗 Los 'antojos' de cosas raras que no son comida (tierra, tiza, hielo) se llama 'Pica'. A veces, esto puede ser un síntoma de una deficiencia de *hierro* (*anemia*).""","""Si tienes estos antojos, coméntaselo a tu obstetra en tu próximo control.""",16,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0266,Alimentación (Bebés),Horario del Suplemento,"hora, mejor, suplemento, gotas, hierro","""🥗 El *suplemento de hierro* se absorbe mejor lejos de las comidas principales, especialmente lejos de la leche. Puedes dárselo a media mañana o media tarde.""","""Si le causa mucho malestar en ayunas, puedes dárselo con un poquito de jugo de fruta (Vitamina C).""",8,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0267,Alimentación (Gestantes),Horario del Suplemento,"hierro, ayunas, hora, tomo, pastilla, tomar","""🥗 Las pastillas de *hierro* se absorben mejor lejos de las comidas. Sin embargo, a muchas gestantes les causa malestar (náuseas) tomarlas en ayunas. Si te pasa, prueba tomarlas con un refrigerio o antes de dormir.""","""Lo más importante es que la tomes todos los días. Encuentra el horario en que mejor la toleres.""",8,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0268,Alimentación (Mitos),"""La sangrecita es sucia""","viene, sucia, sangre, sangrecita","""🥗 La *sangrecita* que se vende para consumo humano pasa por controles. Debes comprarla en lugares de confianza (mercados o camales autorizados). Si la lavas bien y la cocinas completamente (hasta que esté sólida y oscura), es un alimento totalmente seguro y muy nutritivo.""","""Es uno de los alimentos más valiosos y económicos que tenemos contra la anemia.""",15,Recetario_Anemia_pagina_1-20.pdf.pdf,https://drive.google.com/file/d/11OWnLf7qt8FNNHhJaFEe7r--2ecETElO/view?usp=drive_link
ANMI-0269,Alimentación (Mitos),"""El suplemento es químico""","natural, quimicos, prefiero, darle, quimico","""🥗 Entiendo. Siempre es mejor lo natural, por eso la base es la comida (*sangrecita*, *hígado*). Pero el hierro del suplemento (sea sulfato o polimaltosado) es un mineral, el mismo que está en la comida, solo que en una dosis concentrada.""","""En la etapa de 4 a 12 meses, su necesidad es tan alta que el suplemento es un refuerzo necesario y seguro para proteger su cerebro.""",19,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0270,Alimentación (Bebés),Hierro y Vacunas,"hierro, vacunaron, vacunas","""🥗 Sí. Las vacunas y el *suplemento de hierro* son dos acciones de prevención diferentes y ambas son necesarias. Puedes seguir dándole su suplemento de *hierro* con normalidad durante los días que recibe sus vacunas.""","""Si tiene fiebre por la vacuna, consulta con tu médico, pero no suspendas el hierro a menos que él te lo indique.""",No identificado en los PDFs proporcionados,No identificado,
ANMI-0271,Alimentación (General),"""Alergia"" al Hierro","alergia, sulfato, ferroso, hierro","""🥗 Una alergia real al *hierro* es extremadamente rara. Lo que es común es tener 'intolerancia' o efectos secundarios (náuseas, dolor de barriga, estreñimiento). Esto es un malestar, no una alergia.""","""Si los malestares son muy fuertes, habla con tu médico. Quizás cambiar a Hierro Polimaltosado sea una opción.""",No identificado en los PDFs proporcionados,No identificado,
ANMI-0272,Alimentación (Bebés),Receta: Postre de Sangrecita,"sangrecita, postre, chocolate, dulce, receta","""🍲 ¡Sí se puede! La sangrecita tiene un sabor neutro. Para prepararla dulce:
*1.* Cocínala con canela y clavo de olor.
*2.* Una vez cocida, licúala con un poco de jugo de naranja, leche o yogurt.
*3.* Puedes añadirle fruta (como plátano) y un poco de cacao en polvo.""","""Es una forma excelente de 'camuflar' el hierro en un postre nutritivo. Recuerda que esta información no reemplaza la consulta con un profesional.""",15,Recetario_Anemia_pagina_1-20.pdf.pdf,https://drive.google.com/file/d/11OWnLf7qt8FNNHhJaFEe7r--2ecETElO/view?usp=drive_link
ANMI-0273,Alimentación (Bebés),Por qué no antes de 6m,"meses, comida, probar, esperar, antes, 4, darle, 6","""🥗 Se recomienda esperar hasta los 6 meses porque:
*1.* Su sistema digestivo recién está maduro para otros alimentos.
*2.* La leche materna es suficiente hasta esa edad.
*3.* Empezar antes puede aumentar el riesgo de alergias o infecciones.""","""La única excepción es el suplemento de hierro (gotas), que SÍ se empieza a los 4 meses (o antes si es prematuro).""",21,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0274,Alimentación (Bebés),¿Y si no tengo vísceras?,"consigo, visceras, higado, sangrecita","""🥗 Si un día no consigues vísceras (*sangrecita*, *hígado*, bazo), la siguiente mejor opción son las carnes rojas. Si no hay carne roja, usa pescado oscuro (bonito, jurel). Si no hay, usa pollo. Lo importante es que todos los días su comida principal tenga un alimento de origen animal.""","""Recuerda que esta información no reemplaza la consulta con un profesional de la salud.""",12,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0275,Alimentación (Mitos),"""El hierro vuelve tontos""","atrasan, inteligencia, afecta, gotas, vuelve","""🥗 ¡Todo lo contrario! Es un mito peligroso. La falta de hierro (la *anemia*) es lo que afecta el desarrollo del cerebro y la inteligencia del niño. El *suplemento de hierro* es justamente lo que protege su cerebro.""","""Darle su suplemento de hierro es una de las mejores cosas que puedes hacer por su futuro.""",6,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0276,Alimentación (Mitos),"""El suplemento es gratis""","cuestan, gratis, gotas, hierro","""🥗 En el Perú, la suplementación con *hierro* (gotas, jarabe, *micronutrientes*) y las pastillas para gestantes son gratuitas en todos los establecimientos del Ministerio de Salud (MINSA).""","""Acude a tu centro de salud más cercano. Es tu derecho y el de tu bebé recibir esta prevención.""",10,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0277,Alimentación (Bebés),Dejar que coma solo,"juega, dejar, ensucie, manos, comer, comida, bebe","""🥗 Es parte de su aprendizaje. Dejar que tu bebé toque la comida, la explore y intente comer solo (aunque se ensucie) es bueno para su desarrollo. Supervisa que coma, pero dale esa libertad.""","""Ten paciencia. Comer también es una forma de descubrir el mundo.""",No identificado en los PDFs proporcionados,No identificado,
ANMI-0278,Alimentación (Gestantes),Evitar (Pescado Crudo),"ceviche, crudo, sushi, pescado, embarazada, embarazo, comer","""🥗 Durante el embarazo, se recomienda evitar las carnes y pescados crudos (como el ceviche o el sushi). Estos alimentos pueden tener bacterias o parásitos que pueden ser muy peligrosos para ti y para tu bebé.""","""Come pescado, ¡es muy bueno! Pero asegúrate de que esté siempre bien cocido.""",No identificado en los PDFs proporcionados,No identificado,
ANMI-0279,Alimentación (Gestantes),Evitar (Queso fresco),"queso, fresco, pasteurizar, listeria, embarazo","""🥗 Ten cuidado con los quesos frescos no pasteurizados (los que a veces se venden 'artesanales' sin registro). Pueden tener una bacteria llamada Listeria, que es muy riesgosa en el embarazo. Prefiere quesos pasteurizados que compras en tiendas.""","""Lee la etiqueta y asegúrate de que diga 'Hecho con leche pasteurizada'.""",No identificado en los PDFs proporcionados,No identificado,
ANMI-0280,Alimentación (General),Enfoque: Doble Propósito,"proposito, buena, todo, doble, comida","""🥗 Una alimentación saludable (basada en alimentos naturales, menestras, carnes, frutas, verduras) tiene un 'doble propósito': previene la *anemia* (porque da *hierro*) y previene el sobrepeso (porque no tiene exceso de azúcar ni grasa).""","""Comer sano es la mejor estrategia para proteger a toda la familia.""",32,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0281,Alimentación (Bebés),Hito 6m (Resumen) (Hemoglobina),"6, meses, resumen","""🥗 A los 6 meses, recuerda 3 cosas importantes:
*1.* Iniciar la comida (papillas espesas).
*2.* Asegurar 2 cucharadas de hierro animal (hígado, sangrecita) en su comida.
*3.* Llevarlo a su control para su primer descarte de anemia (hemoglobina).""","""Recuerda que esta información no reemplaza la consulta con un profesional de la salud.""",22,Recomendaciones para la prevención y el tratamiento de la deficiencia de hierro.pdf,https://drive.google.com/file/d/123N-iO-jF5GRCPCRPBIClJ9QHPlXh0AI/view?usp=drive_link
ANMI-0282,Alimentación (Gestantes),Hito 14 semanas (Resumen),"14, semana, resumen, semanas","""🥗 A la semana 14 de gestación (o en tu primer control), recuerda 2 cosas:
*1.* Iniciar tu suplemento de Hierro + Ácido Fólico todos los días.
*2.* Aumentar tu consumo de alimentos ricos en hierro (5 cucharadas).""","""Sigue siempre las indicaciones de tu obstetra o médico.""",14,Resolucion_Ministerial_n_251_2024_MINSA.pdf,https://drive.google.com/file/d/1hZSXK8y7sbgNLRXKrxErAFSkjh8kfkW0/view?usp=drive_link
ANMI-0283,Alimentación (Bebés),Preparación de Alimentos,"lavar, higiene, cocinar, alimentos","""🥗 La higiene es clave para prevenir infecciones que causan *anemia*. Lávate siempre las manos, lava bien las frutas y verduras, y cocina completamente todas las carnes (pollo, res, pescado, vísceras).""","""Evita la contaminación cruzada (no uses la misma tabla de picar para carne cruda y verduras).""",15,Recetario_Anemia_pagina_1-20.pdf.pdf,https://drive.google.com/file/d/11OWnLf7qt8FNNHhJaFEe7r--2ecETElO/view?usp=drive_link
